Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Norway,Eliteserien,2016,11/03/2016,18:00,Aalesund,Stabaek,1,0,H,2.05,3.9,3.56,2.11,3.9,3.7,2.03,3.57,3.42
Norway,Eliteserien,2016,12/03/2016,17:00,Odd,Rosenborg,1,0,H,2.68,3.68,2.63,2.91,3.68,2.69,2.63,3.42,2.54
Norway,Eliteserien,2016,13/03/2016,14:30,Molde,Tromso,1,1,D,1.44,4.87,8.1,1.45,4.97,8.5,1.39,4.61,7.63
Norway,Eliteserien,2016,13/03/2016,17:00,Bodo/Glimt,Sogndal,2,0,H,2.26,3.5,3.36,2.27,3.56,3.52,2.18,3.37,3.21
Norway,Eliteserien,2016,13/03/2016,17:00,Sarpsborg 08,Haugesund,0,1,A,2.04,3.59,3.89,2.13,3.59,3.89,2.03,3.4,3.58
Norway,Eliteserien,2016,13/03/2016,17:00,Stromsgodset,Brann,2,2,D,1.6,4.29,6.05,1.65,4.35,6.05,1.58,4.01,5.45
Norway,Eliteserien,2016,13/03/2016,19:00,Start,Lillestrom,1,1,D,3.34,3.52,2.27,3.34,3.6,2.33,3.16,3.35,2.21
Norway,Eliteserien,2016,14/03/2016,18:00,Valerenga,Viking,0,2,A,2.4,3.4,3.18,2.4,3.5,3.21,2.3,3.31,3.03
Norway,Eliteserien,2016,18/03/2016,18:00,Tromso,Start,0,0,D,1.58,4.16,6.55,1.63,4.16,7.0,1.56,3.85,6.05
Norway,Eliteserien,2016,19/03/2016,14:30,Haugesund,Aalesund,3,0,H,2.24,3.55,3.36,2.27,3.55,3.56,2.18,3.37,3.23
Norway,Eliteserien,2016,19/03/2016,17:00,Rosenborg,Stromsgodset,1,0,H,1.65,4.2,5.52,1.66,4.4,6.4,1.59,3.97,5.41
Norway,Eliteserien,2016,20/03/2016,14:30,Sogndal,Valerenga,1,0,H,2.51,3.39,3.01,2.65,3.55,3.01,2.49,3.27,2.79
Norway,Eliteserien,2016,20/03/2016,17:00,Brann,Odd,0,0,D,3.39,3.53,2.24,3.4,3.55,2.3,3.2,3.37,2.19
Norway,Eliteserien,2016,20/03/2016,17:00,Lillestrom,Bodo/Glimt,1,1,D,1.88,3.81,4.35,1.88,3.88,5.1,1.79,3.64,4.35
Norway,Eliteserien,2016,20/03/2016,17:00,Viking,Sarpsborg 08,0,0,D,1.65,4.0,5.97,1.65,4.15,6.2,1.59,3.85,5.67
Norway,Eliteserien,2016,20/03/2016,19:00,Stabaek,Molde,1,2,A,4.0,3.7,1.98,4.05,3.7,2.0,3.85,3.49,1.92
Norway,Eliteserien,2016,01/04/2016,18:00,Molde,Lillestrom,4,2,H,1.41,5.19,8.08,1.5,5.25,8.5,1.4,4.76,7.2
Norway,Eliteserien,2016,02/04/2016,14:30,Start,Viking,0,1,A,4.27,3.71,1.92,4.33,3.78,2.0,3.98,3.51,1.89
Norway,Eliteserien,2016,02/04/2016,17:00,Valerenga,Rosenborg,0,2,A,4.53,3.8,1.85,4.53,3.8,1.92,4.12,3.58,1.84
Norway,Eliteserien,2016,03/04/2016,14:30,Odd,Tromso,0,0,D,1.4,4.97,8.98,1.5,4.97,11.0,1.39,4.56,7.89
Norway,Eliteserien,2016,03/04/2016,17:00,Aalesund,Brann,1,2,A,2.54,3.37,2.99,2.55,3.5,3.3,2.37,3.29,2.93
Norway,Eliteserien,2016,03/04/2016,17:00,Bodo/Glimt,Stabaek,3,1,H,2.59,3.51,2.82,2.6,3.6,3.2,2.4,3.37,2.83
Norway,Eliteserien,2016,03/04/2016,17:00,Sarpsborg 08,Sogndal,0,0,D,2.23,3.47,3.46,2.27,3.58,3.7,2.15,3.3,3.36
Norway,Eliteserien,2016,03/04/2016,19:00,Stromsgodset,Haugesund,2,0,H,1.57,4.45,6.11,1.59,4.45,7.0,1.52,4.11,6.05
Norway,Eliteserien,2016,08/04/2016,18:00,Sogndal,Haugesund,1,0,H,2.33,3.37,3.35,2.33,3.45,3.65,2.19,3.28,3.29
Norway,Eliteserien,2016,09/04/2016,14:30,Lillestrom,Sarpsborg 08,4,0,H,1.88,3.71,4.48,1.9,3.95,4.7,1.84,3.5,4.22
Norway,Eliteserien,2016,09/04/2016,17:00,Stabaek,Valerenga,2,1,H,2.24,3.52,3.4,2.24,3.64,3.55,2.16,3.36,3.27
Norway,Eliteserien,2016,10/04/2016,14:30,Brann,Bodo/Glimt,1,0,H,1.92,3.73,4.25,1.93,3.9,4.55,1.84,3.59,4.09
Norway,Eliteserien,2016,10/04/2016,17:00,Rosenborg,Aalesund,1,0,H,1.2,8.15,14.8,1.2,8.15,18.5,1.17,7.19,14.32
Norway,Eliteserien,2016,10/04/2016,17:00,Start,Molde,1,1,D,6.74,4.34,1.55,6.85,4.4,1.57,6.2,4.12,1.51
Norway,Eliteserien,2016,10/04/2016,17:00,Tromso,Stromsgodset,2,0,H,3.4,3.51,2.24,3.4,3.51,2.34,3.17,3.35,2.22
Norway,Eliteserien,2016,10/04/2016,19:00,Viking,Odd,0,2,A,2.52,3.46,2.95,2.55,3.56,2.95,2.45,3.34,2.8
Norway,Eliteserien,2016,15/04/2016,18:00,Haugesund,Lillestrom,2,2,D,2.65,3.43,2.8,2.65,3.43,3.1,2.47,3.27,2.82
Norway,Eliteserien,2016,16/04/2016,14:30,Stromsgodset,Sogndal,2,1,H,1.53,4.4,6.88,1.59,4.4,7.12,1.51,4.13,6.24
Norway,Eliteserien,2016,16/04/2016,17:00,Rosenborg,Brann,3,0,H,1.35,5.4,10.26,1.4,5.5,10.26,1.33,5.04,8.95
Norway,Eliteserien,2016,17/04/2016,14:30,Bodo/Glimt,Molde,1,2,A,4.29,3.75,1.9,4.75,3.9,1.91,4.26,3.63,1.8
Norway,Eliteserien,2016,17/04/2016,17:00,Aalesund,Viking,1,2,A,3.36,3.69,2.19,3.6,3.69,2.25,3.25,3.43,2.14
Norway,Eliteserien,2016,17/04/2016,17:00,Sarpsborg 08,Stabaek,1,1,D,2.55,3.48,2.89,2.59,3.48,3.1,2.45,3.28,2.83
Norway,Eliteserien,2016,17/04/2016,17:00,Valerenga,Tromso,4,0,H,1.9,3.64,4.46,1.97,3.65,4.58,1.85,3.48,4.2
Norway,Eliteserien,2016,17/04/2016,19:00,Odd,Start,3,0,H,1.29,5.94,12.0,1.3,6.2,13.5,1.26,5.56,10.89
Norway,Eliteserien,2016,20/04/2016,18:00,Bodo/Glimt,Haugesund,3,4,A,2.17,3.58,3.5,2.17,3.58,3.75,2.08,3.4,3.41
Norway,Eliteserien,2016,20/04/2016,18:00,Sogndal,Odd,0,1,A,4.58,3.65,1.88,4.58,3.68,1.95,4.08,3.48,1.87
Norway,Eliteserien,2016,20/04/2016,18:00,Stabaek,Stromsgodset,0,1,A,2.68,3.67,2.63,2.92,3.67,2.67,2.7,3.4,2.48
Norway,Eliteserien,2016,20/04/2016,18:00,Viking,Brann,0,1,A,1.72,3.92,5.31,1.8,3.92,5.31,1.7,3.67,4.84
Norway,Eliteserien,2016,21/04/2016,18:00,Lillestrom,Aalesund,1,1,D,1.63,4.24,5.75,1.7,4.3,6.0,1.62,3.94,5.19
Norway,Eliteserien,2016,21/04/2016,18:00,Molde,Valerenga,4,0,H,1.6,4.52,5.55,1.61,4.52,7.0,1.56,4.14,5.41
Norway,Eliteserien,2016,21/04/2016,18:00,Start,Sarpsborg 08,1,4,A,3.05,3.29,2.54,3.05,3.32,2.75,2.83,3.18,2.5
Norway,Eliteserien,2016,21/04/2016,18:00,Tromso,Rosenborg,1,2,A,6.14,4.08,1.62,6.3,4.1,1.64,5.56,3.87,1.59
Norway,Eliteserien,2016,23/04/2016,14:30,Stromsgodset,Bodo/Glimt,2,0,H,1.48,4.89,6.93,1.48,5.0,7.5,1.44,4.55,6.65
Norway,Eliteserien,2016,23/04/2016,17:00,Brann,Sogndal,2,0,H,2.04,3.49,4.02,2.04,3.64,4.75,1.9,3.41,4.05
Norway,Eliteserien,2016,24/04/2016,14:30,Sarpsborg 08,Molde,4,0,H,4.46,3.75,1.87,4.75,3.85,1.9,4.25,3.61,1.81
