Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Mexico,Liga MX,2013/2014,01/12/2013,23:00,Club America,U.A.N.L.- Tigres,1,1,D,1.6,4.16,6.14,1.65,4.2,6.8,1.57,3.76,5.67
Mexico,Liga MX,2013/2014,02/12/2013,02:00,Santos Laguna,Queretaro,3,1,H,1.46,4.63,8.08,1.62,4.7,8.5,1.43,4.2,7.19
Mexico,Liga MX,2013/2014,06/12/2013,01:00,Toluca,Club America,2,1,H,2.81,3.03,2.73,2.98,3.25,2.82,2.79,3.09,2.52
Mexico,Liga MX,2013/2014,06/12/2013,03:00,Club Leon,Santos Laguna,3,1,H,2.14,3.41,3.79,2.15,3.46,3.95,2.02,3.28,3.57
Mexico,Liga MX,2013/2014,08/12/2013,23:00,Club America,Toluca,2,0,H,1.65,4.05,5.83,1.67,4.05,6.3,1.61,3.81,5.17
Mexico,Liga MX,2013/2014,09/12/2013,02:00,Santos Laguna,Club Leon,2,2,D,2.23,3.33,3.0,2.36,3.6,3.5,2.17,3.31,3.14
Mexico,Liga MX,2013/2014,13/12/2013,02:06,Club Leon,Club America,2,0,H,2.14,3.53,3.64,2.4,3.53,3.8,2.14,3.27,3.27
Mexico,Liga MX,2013/2014,16/12/2013,00:00,Club America,Club Leon,1,3,A,2.04,3.56,3.94,2.05,3.8,4.33,1.91,3.38,3.77
Mexico,Liga MX,2013/2014,04/01/2014,01:30,Monarcas,Queretaro,0,1,A,1.74,3.86,5.27,1.75,3.95,6.0,1.63,3.69,5.13
Mexico,Liga MX,2013/2014,04/01/2014,03:30,Santos Laguna,Guadalajara Chivas,1,1,D,1.69,3.92,5.6,1.83,3.92,5.6,1.71,3.57,4.73
Mexico,Liga MX,2013/2014,04/01/2014,23:00,Club America,U.A.N.L.- Tigres,3,0,H,2.06,3.57,3.82,2.08,3.57,4.0,1.97,3.28,3.74
Mexico,Liga MX,2013/2014,05/01/2014,01:00,Monterrey,Cruz Azul,0,0,D,2.86,3.36,2.65,2.86,3.36,2.9,2.58,3.13,2.68
Mexico,Liga MX,2013/2014,05/01/2014,01:00,Pachuca,Toluca,0,1,A,3.06,3.19,2.6,3.06,3.3,3.0,2.65,3.09,2.66
Mexico,Liga MX,2013/2014,05/01/2014,03:00,Atlas,Club Tijuana,0,0,D,2.32,3.26,3.49,2.55,3.26,3.5,2.35,3.0,3.13
Mexico,Liga MX,2013/2014,05/01/2014,03:00,Chiapas,Veracruz,1,1,D,1.87,3.65,4.61,1.97,3.65,4.61,1.84,3.36,4.18
Mexico,Liga MX,2013/2014,05/01/2014,18:00,U.N.A.M.- Pumas,Puebla,2,2,D,2.04,3.31,4.32,2.22,3.31,4.32,2.05,3.16,3.64
Mexico,Liga MX,2013/2014,05/01/2014,23:00,Atlante,Club Leon,1,1,D,4.37,3.57,1.94,4.75,3.57,2.2,3.78,3.32,1.95
Mexico,Liga MX,2013/2014,11/01/2014,01:30,Queretaro,U.N.A.M.- Pumas,1,0,H,2.32,3.2,3.55,2.5,3.2,3.55,2.31,3.05,3.13
Mexico,Liga MX,2013/2014,11/01/2014,03:30,Club Tijuana,Club America,1,0,H,3.49,3.24,2.33,3.49,3.27,2.62,3.07,3.07,2.35
Mexico,Liga MX,2013/2014,11/01/2014,23:00,Cruz Azul,Santos Laguna,2,1,H,1.99,3.6,4.07,2.01,3.6,4.2,1.93,3.31,3.84
Mexico,Liga MX,2013/2014,11/01/2014,23:00,Veracruz,Atlante,2,1,H,2.35,3.4,3.29,2.38,3.4,3.45,2.22,3.16,3.21
Mexico,Liga MX,2013/2014,12/01/2014,01:00,U.A.N.L.- Tigres,Pachuca,0,0,D,1.74,3.6,5.82,1.8,3.7,5.87,1.7,3.42,5.1
Mexico,Liga MX,2013/2014,12/01/2014,02:06,Club Leon,Atlas,3,1,H,1.6,4.03,6.63,1.6,4.1,7.5,1.53,3.76,6.27
Mexico,Liga MX,2013/2014,12/01/2014,18:00,Puebla,Monterrey,1,1,D,2.93,3.23,2.67,2.93,3.25,2.7,2.72,3.07,2.59
Mexico,Liga MX,2013/2014,12/01/2014,18:00,Toluca,Monarcas,2,2,D,2.17,3.43,3.67,2.23,3.43,3.67,2.14,3.25,3.28
Mexico,Liga MX,2013/2014,12/01/2014,23:00,Guadalajara Chivas,Chiapas,1,0,H,2.34,3.21,3.49,2.34,3.25,3.66,2.2,3.13,3.32
Mexico,Liga MX,2013/2014,18/01/2014,01:30,Monarcas,U.A.N.L.- Tigres,2,0,H,2.42,3.3,3.2,2.79,3.3,3.2,2.5,3.08,2.84
Mexico,Liga MX,2013/2014,18/01/2014,03:30,Santos Laguna,Puebla,0,0,D,1.65,3.92,5.88,1.67,4.11,6.8,1.59,3.71,5.56
Mexico,Liga MX,2013/2014,18/01/2014,23:00,Club America,Club Leon,1,0,H,2.3,3.48,3.3,2.31,3.48,3.55,2.17,3.25,3.23
Mexico,Liga MX,2013/2014,18/01/2014,23:00,Veracruz,Guadalajara Chivas,1,1,D,2.91,2.97,2.92,2.91,3.2,2.92,2.64,2.99,2.74
Mexico,Liga MX,2013/2014,19/01/2014,01:00,Monterrey,Queretaro,3,1,H,1.85,3.45,5.14,1.91,3.5,5.14,1.81,3.33,4.4
Mexico,Liga MX,2013/2014,19/01/2014,01:00,Pachuca,Club Tijuana,2,1,H,2.54,3.09,3.25,2.6,3.2,3.4,2.4,3.01,3.03
Mexico,Liga MX,2013/2014,19/01/2014,03:00,Atlas,Atlante,0,1,A,2.02,3.53,4.07,2.07,3.53,4.3,1.95,3.25,3.81
Mexico,Liga MX,2013/2014,19/01/2014,03:00,Chiapas,Cruz Azul,0,1,A,3.59,3.16,2.32,3.65,3.19,2.45,3.17,3.08,2.28
Mexico,Liga MX,2013/2014,19/01/2014,18:00,U.N.A.M.- Pumas,Toluca,0,2,A,3.51,3.24,2.31,3.63,3.24,2.55,3.15,3.07,2.31
Mexico,Liga MX,2013/2014,25/01/2014,01:30,Queretaro,Santos Laguna,0,0,D,2.94,3.27,2.64,3.05,3.27,2.86,2.75,3.07,2.56
Mexico,Liga MX,2013/2014,25/01/2014,03:30,Club Tijuana,Monarcas,1,0,H,2.42,3.24,3.3,2.42,3.25,3.6,2.26,3.1,3.17
Mexico,Liga MX,2013/2014,25/01/2014,23:00,Cruz Azul,Veracruz,4,0,H,1.55,4.18,7.08,1.55,4.2,7.2,1.5,3.83,6.57
Mexico,Liga MX,2013/2014,26/01/2014,01:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,1,2,A,1.66,3.65,6.79,1.66,3.8,7.47,1.58,3.54,6.13
Mexico,Liga MX,2013/2014,26/01/2014,02:06,Club Leon,Pachuca,1,3,A,1.58,4.13,6.43,1.6,4.13,7.14,1.56,3.73,5.91
Mexico,Liga MX,2013/2014,26/01/2014,03:00,Atlas,Club America,1,2,A,4.92,3.29,1.93,4.92,3.4,2.0,4.02,3.23,1.92
Mexico,Liga MX,2013/2014,26/01/2014,18:00,Puebla,Chiapas,2,3,A,2.52,3.09,3.29,2.52,3.25,3.35,2.33,3.03,3.11
Mexico,Liga MX,2013/2014,26/01/2014,18:00,Toluca,Monterrey,2,0,H,2.19,3.36,3.7,2.2,3.4,3.9,2.04,3.24,3.56
Mexico,Liga MX,2013/2014,26/01/2014,23:00,Atlante,Guadalajara Chivas,1,1,D,2.48,3.16,3.29,2.6,3.2,3.29,2.45,3.05,2.91
Mexico,Liga MX,2013/2014,01/02/2014,03:30,Monarcas,Club Leon,0,0,D,2.79,3.36,2.7,2.8,3.36,2.82,2.63,3.14,2.64
Mexico,Liga MX,2013/2014,01/02/2014,23:00,Club America,Atlante,1,0,H,1.41,5.19,7.98,1.45,5.19,8.6,1.41,4.4,7.1
Mexico,Liga MX,2013/2014,01/02/2014,23:00,Santos Laguna,Toluca,2,0,H,2.3,3.39,3.31,2.4,3.39,3.43,2.25,3.18,3.12
Mexico,Liga MX,2013/2014,01/02/2014,23:00,Veracruz,Puebla,0,1,A,2.23,3.39,3.49,2.24,3.4,4.0,2.09,3.18,3.52
Mexico,Liga MX,2013/2014,02/02/2014,01:00,Guadalajara Chivas,Cruz Azul,0,2,A,3.8,3.14,2.23,3.8,3.25,2.5,3.22,3.02,2.3
Mexico,Liga MX,2013/2014,02/02/2014,01:00,Monterrey,U.A.N.L.- Tigres,0,0,D,2.98,3.26,2.58,3.0,3.26,2.75,2.74,3.08,2.57
Mexico,Liga MX,2013/2014,02/02/2014,01:00,Pachuca,Atlas,0,1,A,1.91,3.71,4.31,1.97,3.71,4.5,1.86,3.31,4.14
Mexico,Liga MX,2013/2014,02/02/2014,03:00,Chiapas,Queretaro,1,0,H,2.12,3.16,4.2,2.17,3.35,4.2,2.07,3.14,3.61
Mexico,Liga MX,2013/2014,02/02/2014,18:00,U.N.A.M.- Pumas,Club Tijuana,3,0,H,2.74,3.05,3.02,2.74,3.2,3.3,2.52,2.99,2.87
Mexico,Liga MX,2013/2014,08/02/2014,03:30,Club Tijuana,Monterrey,2,1,H,1.92,3.29,4.99,2.05,3.3,4.99,1.94,3.17,4.06
Mexico,Liga MX,2013/2014,08/02/2014,23:00,Club America,Pachuca,0,1,A,1.75,3.86,5.1,1.8,3.86,5.68,1.7,3.53,4.83
Mexico,Liga MX,2013/2014,09/02/2014,01:00,U.A.N.L.- Tigres,Santos Laguna,1,1,D,2.11,3.43,3.85,2.11,3.43,4.4,2.0,3.23,3.7
Mexico,Liga MX,2013/2014,09/02/2014,02:06,Club Leon,U.N.A.M.- Pumas,1,2,A,1.56,4.11,7.05,1.57,4.11,7.5,1.53,3.77,6.12
Mexico,Liga MX,2013/2014,09/02/2014,03:00,Atlas,Monarcas,1,1,D,2.67,3.14,3.02,2.8,3.14,3.15,2.58,2.99,2.78
Mexico,Liga MX,2013/2014,09/02/2014,18:00,Puebla,Guadalajara Chivas,0,1,A,2.7,3.0,3.11,2.7,3.13,3.11,2.52,2.98,2.88
Mexico,Liga MX,2013/2014,09/02/2014,18:00,Toluca,Chiapas,2,0,H,1.77,3.81,5.07,1.8,3.81,5.7,1.72,3.48,4.85
Mexico,Liga MX,2013/2014,09/02/2014,23:00,Atlante,Cruz Azul,1,4,A,3.42,3.35,2.3,3.8,3.4,2.34,3.26,3.19,2.19
Mexico,Liga MX,2013/2014,09/02/2014,23:00,Queretaro,Veracruz,2,0,H,2.0,3.39,4.36,2.0,3.4,4.55,1.93,3.23,4.01
Mexico,Liga MX,2013/2014,15/02/2014,01:30,Monarcas,Club America,1,0,H,3.61,3.43,2.19,3.61,3.43,2.45,3.22,3.14,2.23
Mexico,Liga MX,2013/2014,15/02/2014,03:30,Santos Laguna,Club Tijuana,3,2,H,2.11,3.27,4.08,2.11,3.4,4.4,1.99,3.22,3.75
Mexico,Liga MX,2013/2014,15/02/2014,23:00,Cruz Azul,Puebla,1,0,H,1.48,4.6,7.64,1.53,4.6,7.66,1.47,3.99,6.85
Mexico,Liga MX,2013/2014,15/02/2014,23:00,Veracruz,Toluca,0,3,A,3.79,3.37,2.15,3.79,3.37,2.35,3.34,3.18,2.15
Mexico,Liga MX,2013/2014,16/02/2014,01:00,Monterrey,Club Leon,0,2,A,2.49,3.37,3.01,2.65,3.37,3.01,2.48,3.17,2.76
Mexico,Liga MX,2013/2014,16/02/2014,01:00,Pachuca,Atlante,0,1,A,2.05,3.56,3.93,2.09,3.56,4.6,1.94,3.32,3.86
Mexico,Liga MX,2013/2014,16/02/2014,03:00,Chiapas,U.A.N.L.- Tigres,0,0,D,2.82,3.2,2.79,3.0,3.3,2.79,2.77,3.05,2.56
Mexico,Liga MX,2013/2014,16/02/2014,18:00,U.N.A.M.- Pumas,Atlas,1,1,D,2.36,3.19,3.48,2.4,3.3,3.88,2.16,3.13,3.36
Mexico,Liga MX,2013/2014,16/02/2014,23:00,Guadalajara Chivas,Queretaro,2,1,H,2.26,3.2,3.71,2.32,3.25,4.0,2.15,3.1,3.45
Mexico,Liga MX,2013/2014,22/02/2014,01:30,Queretaro,Cruz Azul,1,3,A,3.62,3.44,2.18,4.05,3.44,2.18,3.61,3.17,2.05
Mexico,Liga MX,2013/2014,22/02/2014,03:30,Club Tijuana,Chiapas,0,3,A,1.67,3.96,5.79,1.67,3.96,6.3,1.63,3.64,5.29
Mexico,Liga MX,2013/2014,22/02/2014,23:00,Club America,U.N.A.M.- Pumas,1,3,A,1.61,3.88,6.88,1.61,3.95,6.88,1.56,3.7,5.88
Mexico,Liga MX,2013/2014,23/02/2014,01:00,Pachuca,Monarcas,3,0,H,2.35,3.29,3.38,2.38,3.3,3.4,2.24,3.16,3.14
Mexico,Liga MX,2013/2014,23/02/2014,01:00,U.A.N.L.- Tigres,Veracruz,1,0,H,1.59,4.14,6.44,1.64,4.3,6.65,1.54,3.8,6.01
Mexico,Liga MX,2013/2014,23/02/2014,02:06,Club Leon,Santos Laguna,4,2,H,1.92,3.89,4.07,2.0,3.89,4.2,1.93,3.46,3.61
Mexico,Liga MX,2013/2014,23/02/2014,03:00,Atlas,Monterrey,0,1,A,2.35,3.32,3.34,2.5,3.33,3.36,2.31,3.14,3.04
Mexico,Liga MX,2013/2014,23/02/2014,18:00,Toluca,Guadalajara Chivas,1,0,H,1.83,3.59,4.99,1.93,3.59,5.2,1.78,3.38,4.49
Mexico,Liga MX,2013/2014,23/02/2014,23:00,Atlante,Puebla,0,0,D,2.11,3.3,4.02,2.15,3.4,4.1,2.03,3.24,3.58
Mexico,Liga MX,2013/2014,01/03/2014,01:30,Monarcas,Atlante,1,2,A,2.27,3.42,3.42,2.27,3.42,4.2,2.13,3.21,3.37
Mexico,Liga MX,2013/2014,01/03/2014,03:30,Santos Laguna,Atlas,2,3,A,1.93,3.74,4.19,1.93,3.74,5.25,1.82,3.49,4.13
Mexico,Liga MX,2013/2014,01/03/2014,23:00,Cruz Azul,Toluca,1,0,H,1.89,3.53,4.72,1.95,3.53,4.85,1.86,3.33,4.12
Mexico,Liga MX,2013/2014,01/03/2014,23:00,Veracruz,Club Tijuana,1,1,D,3.01,3.02,2.72,3.2,3.2,2.82,2.76,2.98,2.61
Mexico,Liga MX,2013/2014,02/03/2014,01:00,Monterrey,Club America,1,2,A,3.07,3.21,2.55,3.3,3.25,2.6,2.91,3.05,2.44
Mexico,Liga MX,2013/2014,02/03/2014,03:00,Chiapas,Club Leon,0,3,A,3.35,3.53,2.26,3.4,3.56,2.5,3.12,3.23,2.24
Mexico,Liga MX,2013/2014,02/03/2014,18:00,Puebla,Queretaro,1,0,H,2.31,3.26,3.48,2.45,3.26,3.5,2.3,3.07,3.13
Mexico,Liga MX,2013/2014,02/03/2014,18:00,U.N.A.M.- Pumas,Pachuca,0,0,D,2.41,3.29,3.27,2.5,3.3,3.45,2.26,3.1,3.18
Mexico,Liga MX,2013/2014,02/03/2014,23:00,Guadalajara Chivas,U.A.N.L.- Tigres,0,0,D,3.67,3.1,2.32,3.95,3.12,2.45,3.33,3.0,2.26
Mexico,Liga MX,2013/2014,08/03/2014,01:30,Monarcas,U.N.A.M.- Pumas,3,1,H,2.5,3.18,3.15,2.65,3.3,3.4,2.27,3.1,3.14
Mexico,Liga MX,2013/2014,08/03/2014,02:06,Club Leon,Veracruz,0,1,A,1.47,4.72,7.27,1.47,4.72,8.1,1.45,4.15,6.77
Mexico,Liga MX,2013/2014,08/03/2014,02:30,Toluca,Puebla,3,0,H,1.69,3.72,5.89,1.74,3.75,5.9,1.64,3.56,5.28
Mexico,Liga MX,2013/2014,08/03/2014,03:30,Club Tijuana,Guadalajara Chivas,2,0,H,2.16,3.15,4.06,2.16,3.25,4.4,2.05,3.13,3.69
Mexico,Liga MX,2013/2014,08/03/2014,23:00,Club America,Santos Laguna,2,4,A,1.91,3.61,4.47,1.95,3.61,4.85,1.85,3.33,4.21
Mexico,Liga MX,2013/2014,09/03/2014,01:00,Pachuca,Monterrey,2,0,H,2.36,3.42,3.25,2.45,3.42,3.5,2.24,3.14,3.19
Mexico,Liga MX,2013/2014,09/03/2014,01:00,U.A.N.L.- Tigres,Cruz Azul,3,0,H,2.42,3.23,3.29,2.65,3.23,3.3,2.41,3.06,2.95
Mexico,Liga MX,2013/2014,09/03/2014,03:00,Atlas,Chiapas,2,2,D,2.32,3.22,3.53,2.4,3.25,3.55,2.2,3.09,3.34
Mexico,Liga MX,2013/2014,09/03/2014,23:00,Atlante,Queretaro,4,2,H,1.86,3.45,5.07,2.0,3.45,5.1,1.85,3.28,4.29
Mexico,Liga MX,2013/2014,15/03/2014,01:30,Queretaro,Toluca,0,2,A,3.08,3.28,2.53,3.3,3.28,2.53,3.03,3.13,2.33
Mexico,Liga MX,2013/2014,15/03/2014,23:00,Cruz Azul,Club Tijuana,2,1,H,1.56,3.99,7.4,1.65,3.99,7.4,1.58,3.6,5.91
Mexico,Liga MX,2013/2014,15/03/2014,23:00,Veracruz,Atlas,0,1,A,2.32,3.21,3.54,2.5,3.21,3.54,2.31,3.08,3.13
Mexico,Liga MX,2013/2014,16/03/2014,01:00,Monterrey,Monarcas,0,1,A,2.11,3.37,3.96,2.25,3.39,3.96,2.09,3.2,3.49
Mexico,Liga MX,2013/2014,16/03/2014,01:00,Santos Laguna,Pachuca,3,1,H,1.88,3.65,4.56,2.0,3.65,4.75,1.86,3.4,4.07
Mexico,Liga MX,2013/2014,16/03/2014,03:00,Chiapas,Club America,2,2,D,3.56,3.38,2.23,3.56,3.38,2.32,3.21,3.16,2.22
Mexico,Liga MX,2013/2014,16/03/2014,18:00,Puebla,U.A.N.L.- Tigres,0,1,A,3.85,3.08,2.27,4.18,3.25,2.27,3.48,3.08,2.14
Mexico,Liga MX,2013/2014,16/03/2014,18:00,U.N.A.M.- Pumas,Atlante,5,0,H,2.11,3.43,3.85,2.31,3.43,3.88,2.13,3.14,3.42
Mexico,Liga MX,2013/2014,16/03/2014,23:00,Guadalajara Chivas,Club Leon,1,0,H,2.9,3.09,2.81,2.9,3.2,3.0,2.59,3.03,2.74
Mexico,Liga MX,2013/2014,22/03/2014,01:30,Monarcas,Santos Laguna,2,2,D,2.47,3.39,3.02,2.5,3.45,3.35,2.35,3.19,2.96
Mexico,Liga MX,2013/2014,22/03/2014,02:30,Club Tijuana,Puebla,3,1,H,1.55,4.09,7.5,1.75,4.1,7.5,1.57,3.7,5.87
Mexico,Liga MX,2013/2014,22/03/2014,23:00,Club America,Veracruz,0,0,D,1.46,4.47,8.52,1.49,4.47,9.0,1.42,4.04,7.78
Mexico,Liga MX,2013/2014,23/03/2014,01:00,Pachuca,Chiapas,2,0,H,2.02,3.45,4.16,2.05,3.45,4.2,1.95,3.25,3.88
Mexico,Liga MX,2013/2014,23/03/2014,01:00,U.A.N.L.- Tigres,Queretaro,0,2,A,1.51,4.37,7.15,1.53,4.4,8.5,1.46,3.93,7.2
Mexico,Liga MX,2013/2014,23/03/2014,02:06,Club Leon,Cruz Azul,0,0,D,2.39,3.32,3.23,2.42,3.32,3.5,2.28,3.13,3.11
Mexico,Liga MX,2013/2014,23/03/2014,03:00,Atlas,Guadalajara Chivas,1,1,D,2.34,3.11,3.63,2.55,3.11,3.63,2.31,2.95,3.28
Mexico,Liga MX,2013/2014,23/03/2014,18:00,U.N.A.M.- Pumas,Monterrey,1,2,A,2.27,3.28,3.58,2.29,3.28,3.95,2.1,3.16,3.5
Mexico,Liga MX,2013/2014,23/03/2014,23:00,Atlante,Toluca,2,1,H,2.89,3.17,2.76,2.89,3.21,2.88,2.6,3.08,2.69
Mexico,Liga MX,2013/2014,29/03/2014,01:30,Queretaro,Club Tijuana,2,1,H,2.53,3.15,3.21,2.55,3.2,3.25,2.44,3.07,2.92
Mexico,Liga MX,2013/2014,29/03/2014,03:30,Santos Laguna,U.N.A.M.- Pumas,2,1,H,1.69,4.1,5.29,1.75,4.1,5.6,1.64,3.79,4.84
Mexico,Liga MX,2013/2014,29/03/2014,23:00,Cruz Azul,Atlas,1,3,A,1.63,4.09,6.0,1.65,4.09,7.0,1.59,3.75,5.53
Mexico,Liga MX,2013/2014,29/03/2014,23:00,Veracruz,Pachuca,3,1,H,2.81,3.09,2.89,2.81,3.2,2.9,2.62,3.05,2.71
Mexico,Liga MX,2013/2014,30/03/2014,02:00,Monterrey,Atlante,3,2,H,2.2,3.32,3.72,2.2,3.32,3.8,2.12,3.19,3.41
Mexico,Liga MX,2013/2014,30/03/2014,02:00,Toluca,U.A.N.L.- Tigres,2,1,H,2.29,3.27,3.53,2.5,3.27,3.55,2.27,3.08,3.2
Mexico,Liga MX,2013/2014,30/03/2014,04:00,Chiapas,Monarcas,1,0,H,2.3,3.29,3.49,2.4,3.29,3.6,2.22,3.16,3.18
Mexico,Liga MX,2013/2014,30/03/2014,19:00,Puebla,Club Leon,1,1,D,3.76,3.35,2.17,3.76,3.35,2.3,3.27,3.15,2.19
Mexico,Liga MX,2013/2014,31/03/2014,02:00,Guadalajara Chivas,Club America,0,4,A,3.67,3.22,2.26,3.75,3.3,2.38,3.39,3.15,2.16
Mexico,Liga MX,2013/2014,05/04/2014,03:00,Monarcas,Veracruz,1,1,D,2.14,3.28,3.94,2.15,3.45,4.5,1.96,3.2,3.91
Mexico,Liga MX,2013/2014,05/04/2014,03:30,Club Tijuana,Toluca,3,1,H,2.01,3.32,4.41,2.4,3.45,4.41,2.01,3.22,3.69
Mexico,Liga MX,2013/2014,06/04/2014,00:00,Club America,Cruz Azul,1,2,A,2.24,3.38,3.55,2.24,3.4,3.8,2.07,3.26,3.47
Mexico,Liga MX,2013/2014,06/04/2014,02:00,Monterrey,Santos Laguna,2,2,D,2.89,3.29,2.63,2.89,3.34,2.75,2.65,3.12,2.61
Mexico,Liga MX,2013/2014,06/04/2014,02:00,Pachuca,Guadalajara Chivas,1,3,A,1.91,3.35,4.92,2.1,3.4,4.92,1.92,3.17,4.13
Mexico,Liga MX,2013/2014,06/04/2014,03:06,Club Leon,Queretaro,1,1,D,1.72,3.79,5.56,1.75,3.79,6.03,1.65,3.54,5.26
Mexico,Liga MX,2013/2014,06/04/2014,04:00,Atlas,Puebla,0,0,D,2.05,3.38,4.2,2.07,3.45,4.55,1.91,3.22,4.08
Mexico,Liga MX,2013/2014,06/04/2014,18:00,U.N.A.M.- Pumas,Chiapas,2,1,H,2.02,3.44,4.14,2.1,3.44,4.2,1.99,3.22,3.74
Mexico,Liga MX,2013/2014,06/04/2014,23:00,Atlante,U.A.N.L.- Tigres,0,2,A,3.45,3.4,2.27,3.47,3.4,2.4,3.15,3.18,2.23
Mexico,Liga MX,2013/2014,12/04/2014,01:30,Queretaro,Atlas,1,0,H,2.44,3.27,3.17,2.46,3.32,3.25,2.33,3.1,3.06
Mexico,Liga MX,2013/2014,12/04/2014,23:00,Cruz Azul,Pachuca,2,2,D,2.05,3.52,3.94,2.1,3.52,4.5,1.91,3.33,3.95
Mexico,Liga MX,2013/2014,12/04/2014,23:00,Veracruz,U.N.A.M.- Pumas,1,1,D,2.26,3.31,3.57,2.4,3.31,3.57,2.19,3.11,3.28
Mexico,Liga MX,2013/2014,13/04/2014,01:00,U.A.N.L.- Tigres,Club Tijuana,1,1,D,1.78,3.56,5.5,1.85,3.56,5.5,1.79,3.33,4.59
Mexico,Liga MX,2013/2014,13/04/2014,03:00,Chiapas,Monterrey,1,1,D,2.51,3.16,3.21,2.51,3.25,3.21,2.4,3.11,2.92
Mexico,Liga MX,2013/2014,13/04/2014,18:00,Puebla,Club America,0,1,A,4.3,3.44,1.99,4.3,3.44,2.1,3.78,3.21,1.99
Mexico,Liga MX,2013/2014,13/04/2014,18:00,Toluca,Club Leon,2,1,H,2.46,3.42,3.08,2.51,3.55,3.25,2.32,3.19,3.0
Mexico,Liga MX,2013/2014,13/04/2014,23:00,Guadalajara Chivas,Monarcas,1,1,D,2.09,3.58,3.74,2.3,3.58,3.9,2.11,3.23,3.38
Mexico,Liga MX,2013/2014,14/04/2014,01:00,Santos Laguna,Atlante,4,3,H,1.6,4.53,5.61,1.62,4.53,6.0,1.56,3.94,5.51
Mexico,Liga MX,2013/2014,19/04/2014,01:30,Monarcas,Cruz Azul,5,1,H,2.57,3.37,2.95,2.57,3.4,3.2,2.42,3.19,2.84
Mexico,Liga MX,2013/2014,19/04/2014,23:00,Club America,Queretaro,0,0,D,1.52,4.36,7.23,1.6,4.36,8.1,1.53,3.78,6.3
Mexico,Liga MX,2013/2014,20/04/2014,01:00,Monterrey,Veracruz,4,1,H,2.0,3.57,4.06,2.1,3.6,4.2,1.94,3.35,3.78
Mexico,Liga MX,2013/2014,20/04/2014,01:00,Pachuca,Puebla,1,2,A,1.53,4.04,7.72,1.7,4.05,7.72,1.53,3.77,6.27
Mexico,Liga MX,2013/2014,20/04/2014,01:00,Santos Laguna,Chiapas,2,3,A,2.02,3.67,3.87,2.02,3.67,4.5,1.86,3.43,4.03
Mexico,Liga MX,2013/2014,20/04/2014,02:05,Club Leon,U.A.N.L.- Tigres,3,0,H,2.91,3.48,2.5,3.2,3.48,2.63,2.99,3.17,2.33
Mexico,Liga MX,2013/2014,20/04/2014,03:00,Atlas,Toluca,1,0,H,2.18,3.42,3.66,2.5,3.42,3.95,2.12,3.17,3.42
Mexico,Liga MX,2013/2014,20/04/2014,18:00,U.N.A.M.- Pumas,Guadalajara Chivas,1,0,H,2.37,3.14,3.52,2.5,3.2,3.52,2.36,3.06,3.01
Mexico,Liga MX,2013/2014,20/04/2014,23:00,Atlante,Club Tijuana,1,2,A,2.68,3.46,2.76,2.75,3.46,2.87,2.57,3.19,2.66
Mexico,Liga MX,2013/2014,26/04/2014,01:30,Queretaro,Pachuca,3,4,A,2.9,3.32,2.65,2.95,3.32,2.68,2.75,3.17,2.51
Mexico,Liga MX,2013/2014,26/04/2014,03:30,Club Tijuana,Club Leon,1,2,A,2.29,3.42,3.36,2.38,3.42,3.6,2.2,3.21,3.21
Mexico,Liga MX,2013/2014,26/04/2014,23:00,Cruz Azul,U.N.A.M.- Pumas,2,1,H,1.99,3.53,4.18,2.0,3.53,4.34,1.91,3.3,3.95
Mexico,Liga MX,2013/2014,26/04/2014,23:00,Veracruz,Santos Laguna,2,2,D,3.82,3.41,2.13,3.82,3.45,2.2,3.41,3.28,2.08
Mexico,Liga MX,2013/2014,27/04/2014,01:00,U.A.N.L.- Tigres,Atlas,2,1,H,2.05,3.49,3.97,2.1,3.49,4.1,2.0,3.3,3.61
Mexico,Liga MX,2013/2014,27/04/2014,03:00,Chiapas,Atlante,5,2,H,1.76,3.89,4.99,1.85,3.89,4.99,1.75,3.59,4.39
Mexico,Liga MX,2013/2014,27/04/2014,18:00,Puebla,Monarcas,3,1,H,3.56,3.44,2.18,3.75,3.45,2.25,3.46,3.26,2.07
Mexico,Liga MX,2013/2014,27/04/2014,18:00,Toluca,Club America,1,1,D,3.33,3.37,2.31,3.33,3.37,2.75,2.97,3.13,2.37
Mexico,Liga MX,2013/2014,27/04/2014,23:00,Guadalajara Chivas,Monterrey,0,1,A,2.23,3.36,3.6,2.25,3.36,3.6,2.16,3.19,3.3
Mexico,Liga MX,2013/2014,01/05/2014,02:00,Club America,Santos Laguna,5,3,H,1.97,3.63,4.14,2.02,3.63,4.3,1.93,3.44,3.71
Mexico,Liga MX,2013/2014,01/05/2014,04:00,Club Leon,Cruz Azul,1,1,D,2.31,3.45,3.3,2.34,3.45,3.35,2.21,3.22,3.14
Mexico,Liga MX,2013/2014,02/05/2014,02:00,Pachuca,U.N.A.M.- Pumas,1,1,D,2.01,3.36,4.36,2.15,3.36,4.36,2.01,3.2,3.7
Mexico,Liga MX,2013/2014,02/05/2014,04:00,Club Tijuana,Toluca,0,0,D,2.01,3.51,4.14,2.05,3.7,5.23,1.8,3.47,4.29
